0
6808
4711
6840
1044
6340
3922
5449
3757
4179
2182
1
1267
2998
6432
1912
694
298
4294
4626
4041
7055
4187
4899
2871
3477
3623
1253
1260
365
1715
248
4091
4746
3840
5173
971
696
328
276
5821
4011
6507
1952
4538
3655
5635
4813
4830
3575
3899
3764
3182
3446
6301
609
3842
1524
2507
4858
1369
6671
4224
1658
2408
6990
343
591
558
6641
2049
1131
4520
5103
1008
1452
3788
5722
4588
5751
307
476
984
2054
392
1907
6145
5540
6775
2280
5988
5612
4531
2889
6274
3316
4428
4404
5096
6002
5720
6419
3202
5776
1051
3320
958
3650
4149
1140
1674
1285
5459
6381
5289
1443
3559
5499
5921
6953
415
2040
898
2991
4247
4164
3398
6117
2611
264
3070
3249
5528
3141
742
1256
3222
3116
2403
1858
6165
5429
4258
6572
509
5564
4604
2749
5694
3562
1108
899
5406
3838
6391
3672
1052
1087
3567
5055
6758
5184
4035
4618
5710
5378
3945
3750
4738
6635
6127
3508
5962
2571
5482
4319
4494
5353
2531
4246
5157
2775
5409
6169
6465
6631
1327
5487
2969
2381
5253
6602
2670
3540
3912
4383
4664
3780
3749
5817
5327
4960
4043
3761
6643
952
4522
3158
6445
4267
861
4329
6093
1750
3983
4490
2769
2463
6207
6259
5290
6989
5585
5222
3821
2510
4228
2285
4437
3192
4687
5203
3391
620
2943
6817
6400
4753
1865
4560
4110
2514
1975
3560
2834
289
3176
2776
3471
3762
5183
2801
2059
6236
5212
1920
2111
4694
4055
4877
485
2907
3010
2450
3795
3136
5213
5946
6418
6412
3388
1065
1261
5057
6120
738
3913
614
6794
6248
4249
6660
6766
2793
1942
2852
3963
3151
1271
1149
4232
433
2744
2970
1978
4127
5983
361
1056
1440
4888
3799
2323
293
5582
545
5223
5523
2779
2666
6554
4641
5232
3375
2048
2496
5041
6455
2145
2208
2375
4098
6904
3282
3594
2413
1266
4378
1045
4356
1072
3183
6761
4737
4484
5388
3618
459
2047
1819
5113
2826
4360
229
2393
5051
6947
3345
5262
6501
2061
126
757
3029
4190
4952
7079
1889
3447
2807
4463
4081
6701
5598
4907
5484
5925
5020
4199
267
642
2946
1983
4767
5342
3041
2305
6421
882
4879
3180
4510
2678
5849
4739
6978
2433
452
176
3724
3125
1320
5451
3768
6280
